year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,1,1907,1910,-3,2128,2208,-40,DL,2159,N918DE,JFK,MCO,118,944,19,10,2013-10-01T23:00:00Z
2013,5,3,1455,1455,0,1746,1753,-7,UA,572,N432UA,LGA,IAH,191,1416,14,55,2013-05-03T18:00:00Z
2013,10,2,1955,2000,-5,2212,2250,-38,UA,292,N470UA,EWR,IAH,182,1400,20,0,2013-10-03T00:00:00Z
2013,5,24,1749,1728,21,2051,2040,11,UA,752,N550UA,EWR,LAX,313,2454,17,28,2013-05-24T21:00:00Z
2013,2,5,1030,1031,-1,1351,1402,-11,B6,641,N821JB,JFK,SFO,361,2586,10,31,2013-02-05T15:00:00Z
2013,5,24,2142,1735,247,2256,1902,234,DL,2383,N317US,LGA,PWM,43,269,17,35,2013-05-24T21:00:00Z
2013,6,4,1421,1420,1,1551,1551,0,UA,1476,N14250,EWR,ORD,116,719,14,20,2013-06-04T18:00:00Z
2013,3,11,956,1000,-4,1231,1234,-3,DL,1847,N3730B,LGA,ATL,114,762,10,0,2013-03-11T14:00:00Z
2013,4,1,1547,1550,-3,2000,1950,10,AA,1635,N640AA,JFK,SJU,211,1598,15,50,2013-04-01T19:00:00Z
2013,4,21,1447,1450,-3,1626,1635,-9,MQ,4403,N804MQ,JFK,RDU,79,427,14,50,2013-04-21T18:00:00Z
2013,7,3,826,800,26,1043,1021,22,B6,677,N229JB,JFK,JAX,116,828,8,0,2013-07-03T12:00:00Z
2013,9,26,554,600,-6,817,827,-10,DL,461,N962DL,LGA,ATL,111,762,6,0,2013-09-26T10:00:00Z
2013,5,15,1905,1900,5,2029,2037,-8,UA,1112,N18243,LGA,ORD,113,733,19,0,2013-05-15T23:00:00Z
2013,12,12,1632,1640,-8,1737,1820,-43,MQ,3216,N668MQ,JFK,ORF,50,290,16,40,2013-12-12T21:00:00Z
2013,11,16,929,935,-6,1229,1244,-15,DL,1174,N317NB,LGA,PBI,150,1035,9,35,2013-11-16T14:00:00Z
2013,5,5,1306,1315,-9,1630,1616,14,B6,1601,N625JB,LGA,RSW,165,1080,13,15,2013-05-05T17:00:00Z
2013,8,2,1458,1435,23,1652,1600,52,9E,3969,N8977A,JFK,BWI,35,184,14,35,2013-08-02T18:00:00Z
2013,1,9,1919,1925,-6,2205,2229,-24,DL,1485,N919DL,LGA,MCO,135,950,19,25,2013-01-10T00:00:00Z
2013,5,17,2206,2124,42,2336,2305,31,EV,4672,N12921,EWR,STL,123,872,21,24,2013-05-18T01:00:00Z
2013,9,19,1400,1350,10,1642,1643,-1,B6,1783,N703JB,JFK,MCO,123,944,13,50,2013-09-19T17:00:00Z
2013,11,25,740,745,-5,957,1012,-15,DL,807,N990AT,EWR,ATL,114,746,7,45,2013-11-25T12:00:00Z
2013,8,14,1733,1730,3,2027,2026,1,UA,1598,N37298,EWR,SAN,324,2425,17,30,2013-08-14T21:00:00Z
2013,2,6,723,730,-7,1031,1040,-9,AA,715,N595AA,LGA,DFW,204,1389,7,30,2013-02-06T12:00:00Z
2013,1,1,1757,1759,-2,2027,2042,-15,DL,1047,N643DL,LGA,ATL,125,762,17,59,2013-01-01T22:00:00Z
2013,12,6,1037,945,52,1225,1123,62,9E,4274,N924XJ,LGA,MKE,121,738,9,45,2013-12-06T14:00:00Z
2013,11,5,748,756,-8,947,959,-12,US,1733,N185UW,LGA,CLT,89,544,7,56,2013-11-05T12:00:00Z
2013,1,13,751,756,-5,1103,1103,0,UA,669,N478UA,EWR,DFW,226,1372,7,56,2013-01-13T12:00:00Z
2013,5,9,1431,1412,19,1633,1635,-2,FL,366,N965AT,LGA,ATL,101,762,14,12,2013-05-09T18:00:00Z
2013,5,11,1545,1550,-5,1941,1900,41,AA,763,N3BFAA,LGA,DFW,222,1389,15,50,2013-05-11T19:00:00Z
2013,3,7,1027,1030,-3,1250,1248,2,DL,2343,N959DN,EWR,ATL,107,746,10,30,2013-03-07T15:00:00Z
2013,3,23,1733,1735,-2,2041,2015,26,B6,179,N652JB,JFK,PHX,317,2153,17,35,2013-03-23T21:00:00Z
2013,5,24,1514,1445,29,1833,1805,28,AA,1925,N3CRAA,LGA,MIA,165,1096,14,45,2013-05-24T18:00:00Z
2013,1,12,1012,1015,-3,1206,1208,-2,US,1036,N117UW,EWR,CLT,80,529,10,15,2013-01-12T15:00:00Z
2013,7,23,NA,2059,NA,NA,2220,NA,EV,3830,N29906,EWR,RIC,NA,277,20,59,2013-07-24T00:00:00Z
2013,7,13,1705,1705,0,1842,1836,6,EV,4651,N11109,EWR,PWM,52,284,17,5,2013-07-13T21:00:00Z
2013,8,14,1053,1100,-7,1157,1211,-14,US,2144,N956UW,LGA,BOS,32,184,11,0,2013-08-14T15:00:00Z
2013,3,10,958,900,58,1101,1017,44,B6,56,N279JB,JFK,BTV,48,266,9,0,2013-03-10T13:00:00Z
2013,9,8,1707,1715,-8,1816,1830,-14,B6,2580,N346JB,EWR,BOS,39,200,17,15,2013-09-08T21:00:00Z
2013,7,14,1625,1555,30,1857,1904,-7,DL,2459,N395DN,JFK,MCO,120,944,15,55,2013-07-14T19:00:00Z
2013,7,15,1055,1100,-5,1324,1349,-25,DL,695,N966DL,JFK,MCO,128,944,11,0,2013-07-15T15:00:00Z
2013,3,30,1854,1900,-6,2209,2251,-42,DL,1465,N705TW,JFK,SFO,351,2586,19,0,2013-03-30T23:00:00Z
2013,10,3,1410,1415,-5,1709,1715,-6,WN,1945,N491WN,LGA,HOU,198,1428,14,15,2013-10-03T18:00:00Z
2013,6,23,656,700,-4,956,1009,-13,DL,1879,N921DL,LGA,FLL,155,1076,7,0,2013-06-23T11:00:00Z
2013,9,17,1343,1345,-2,1635,1700,-25,AA,1073,N3EYAA,LGA,MIA,143,1096,13,45,2013-09-17T17:00:00Z
2013,7,29,1943,1937,6,2312,2250,22,UA,1533,N73283,EWR,SEA,344,2402,19,37,2013-07-29T23:00:00Z
2013,9,9,1343,1345,-2,1522,1520,2,MQ,3305,N532MQ,LGA,RDU,65,431,13,45,2013-09-09T17:00:00Z
2013,2,3,1849,1857,-8,2139,2201,-22,UA,891,N474UA,LGA,IAH,203,1416,18,57,2013-02-03T23:00:00Z
2013,6,6,1307,1300,7,1532,1519,13,EV,4898,N607LR,EWR,ATL,116,746,13,0,2013-06-06T17:00:00Z
2013,9,18,845,850,-5,1028,1045,-17,MQ,3407,N534MQ,LGA,CMH,72,479,8,50,2013-09-18T12:00:00Z
2013,6,10,1819,1615,124,2042,1840,122,MQ,4657,N3AEMQ,LGA,ATL,112,762,16,15,2013-06-10T20:00:00Z
2013,12,2,1249,1025,144,1500,1247,133,EV,4495,N13914,EWR,SAV,111,708,10,25,2013-12-02T15:00:00Z
2013,3,5,2156,2100,56,2334,2257,37,EV,4368,N29906,EWR,DAY,84,533,21,0,2013-03-06T02:00:00Z
2013,11,26,1601,1600,1,1909,1906,3,DL,2459,N377DA,JFK,MCO,140,944,16,0,2013-11-26T21:00:00Z
2013,6,9,1018,1020,-2,1202,1216,-14,9E,3341,N920XJ,EWR,DTW,81,488,10,20,2013-06-09T14:00:00Z
2013,9,1,1032,1035,-3,1148,1154,-6,B6,2602,N229JB,JFK,BUF,55,301,10,35,2013-09-01T14:00:00Z
2013,3,2,848,859,-11,1120,1215,-55,UA,963,N492UA,LGA,IAH,193,1416,8,59,2013-03-02T13:00:00Z
2013,7,7,659,700,-1,816,835,-19,WN,1696,N624SW,EWR,STL,120,872,7,0,2013-07-07T11:00:00Z
2013,1,10,758,759,-1,916,909,7,EV,4457,N15572,EWR,MHT,49,209,7,59,2013-01-10T12:00:00Z
2013,5,1,1259,1300,-1,1516,1519,-3,EV,4898,N195PQ,EWR,ATL,114,746,13,0,2013-05-01T17:00:00Z
2013,5,4,1012,1015,-3,1308,1310,-2,AA,731,N3GJAA,LGA,DFW,183,1389,10,15,2013-05-04T14:00:00Z
2013,12,29,1934,1858,36,2238,2150,48,B6,711,N821JB,JFK,LAS,313,2248,18,58,2013-12-29T23:00:00Z
2013,11,28,1252,1300,-8,1414,1414,0,B6,34,N183JB,JFK,BTV,50,266,13,0,2013-11-28T18:00:00Z
2013,10,26,1351,1359,-8,1548,1605,-17,B6,1373,N206JB,JFK,CHS,96,636,13,59,2013-10-26T17:00:00Z
2013,4,21,1601,1529,32,1711,1648,23,EV,4328,N13970,EWR,MKE,106,725,15,29,2013-04-21T19:00:00Z
2013,1,28,1818,1635,103,1940,1810,90,MQ,3695,N539MQ,EWR,ORD,113,719,16,35,2013-01-28T21:00:00Z
2013,7,14,955,1007,-12,1107,1132,-25,EV,5736,N833AS,LGA,IAD,44,229,10,7,2013-07-14T14:00:00Z
2013,7,2,2157,2025,92,2319,2156,83,B6,686,N337JB,JFK,ROC,46,264,20,25,2013-07-03T00:00:00Z
2013,1,3,1018,930,48,1144,1103,41,9E,3661,N8475B,JFK,ROC,60,264,9,30,2013-01-03T14:00:00Z
2013,9,6,1655,1655,0,1935,2005,-30,VX,413,N640VA,JFK,LAX,313,2475,16,55,2013-09-06T20:00:00Z
2013,5,7,750,800,-10,950,1013,-23,EV,4462,N17146,EWR,OMA,144,1134,8,0,2013-05-07T12:00:00Z
2013,4,26,1449,1445,4,1838,1805,33,AA,1925,N3GXAA,LGA,MIA,145,1096,14,45,2013-04-26T18:00:00Z
2013,7,11,2005,1955,10,2144,2116,28,EV,4969,N611QX,LGA,MHT,35,195,19,55,2013-07-11T23:00:00Z
2013,6,28,2302,2028,154,145,2339,126,UA,1682,N35260,EWR,FLL,139,1065,20,28,2013-06-29T00:00:00Z
2013,7,24,1318,1315,3,1617,1607,10,UA,1130,N67134,EWR,LAX,319,2454,13,15,2013-07-24T17:00:00Z
2013,4,15,1145,1146,-1,1252,1300,-8,EV,3815,N15912,EWR,ORF,51,284,11,46,2013-04-15T15:00:00Z
2013,7,30,641,644,-3,824,810,14,UA,1444,N30401,EWR,ORD,108,719,6,44,2013-07-30T10:00:00Z
2013,11,8,2056,2059,-3,2321,2334,-13,EV,4645,N18556,EWR,JAX,117,820,20,59,2013-11-09T01:00:00Z
2013,4,30,1844,1850,-6,1945,2035,-50,AA,359,N466AA,LGA,ORD,103,733,18,50,2013-04-30T22:00:00Z
2013,6,23,634,630,4,856,917,-21,UA,1591,N33266,EWR,IAH,179,1400,6,30,2013-06-23T10:00:00Z
2013,11,9,821,829,-8,1031,1028,3,B6,219,N274JB,JFK,CLT,92,541,8,29,2013-11-09T13:00:00Z
2013,7,14,654,700,-6,940,1009,-29,DL,1879,N965DL,LGA,FLL,138,1076,7,0,2013-07-14T11:00:00Z
2013,12,5,900,900,0,1043,1036,7,UA,685,N834UA,LGA,ORD,127,733,9,0,2013-12-05T14:00:00Z
2013,8,17,559,600,-1,823,815,8,FL,347,N326AT,LGA,ATL,124,762,6,0,2013-08-17T10:00:00Z
2013,4,5,2228,2150,38,115,40,35,B6,515,N281JB,EWR,FLL,150,1065,21,50,2013-04-06T01:00:00Z
2013,1,7,2053,2055,-2,2242,2250,-8,MQ,4573,N713MQ,LGA,DTW,86,502,20,55,2013-01-08T01:00:00Z
2013,9,8,1234,1129,65,1447,1400,47,B6,1211,N775JB,JFK,LAS,282,2248,11,29,2013-09-08T15:00:00Z
2013,2,25,858,900,-2,1447,1540,-53,HA,51,N385HA,JFK,HNL,622,4983,9,0,2013-02-25T14:00:00Z
2013,10,26,1641,1650,-9,1912,1919,-7,9E,3448,N600LR,JFK,CVG,98,589,16,50,2013-10-26T20:00:00Z
2013,5,29,1756,1700,56,2144,2102,42,B6,703,N789JB,JFK,SJU,194,1598,17,0,2013-05-29T21:00:00Z
2013,12,16,708,705,3,1201,1156,5,B6,3,N768JB,JFK,SJU,206,1598,7,5,2013-12-16T12:00:00Z
2013,3,29,2034,2006,28,2354,2315,39,UA,1680,N13248,EWR,MIA,167,1085,20,6,2013-03-30T00:00:00Z
2013,7,21,1817,1825,-8,2130,2147,-17,AS,7,N409AS,EWR,SEA,328,2402,18,25,2013-07-21T22:00:00Z
2013,2,4,1649,1655,-6,1956,2014,-18,B6,359,N621JB,JFK,BUR,342,2465,16,55,2013-02-04T21:00:00Z
2013,12,10,NA,1400,NA,NA,1531,NA,UA,643,NA,EWR,ORD,NA,719,14,0,2013-12-10T19:00:00Z
2013,9,6,824,829,-5,1105,1122,-17,B6,189,N794JB,JFK,SAN,294,2446,8,29,2013-09-06T12:00:00Z
2013,10,6,1751,1800,-9,1915,1942,-27,EV,5387,N730EV,LGA,PIT,55,335,18,0,2013-10-06T22:00:00Z
2013,9,9,952,1000,-8,1227,1304,-37,UA,1228,N75436,EWR,LAX,306,2454,10,0,2013-09-09T14:00:00Z
2013,5,26,2057,2100,-3,13,22,-9,DL,2363,N711ZX,JFK,LAX,332,2475,21,0,2013-05-27T01:00:00Z
2013,4,20,703,700,3,954,945,9,AA,1949,N3HEAA,JFK,LAS,309,2248,7,0,2013-04-20T11:00:00Z
2013,7,6,1032,1017,15,1220,1211,9,EV,4328,N11187,EWR,CHS,88,628,10,17,2013-07-06T14:00:00Z
2013,9,27,1659,1625,34,1906,1844,22,EV,5601,N608QX,LGA,CLT,82,544,16,25,2013-09-27T20:00:00Z
2013,4,17,1757,1800,-3,2139,2140,-1,AA,177,N320AA,JFK,SFO,363,2586,18,0,2013-04-17T22:00:00Z
2013,2,19,2206,2005,121,10,2227,103,EV,4555,N14168,EWR,OMA,167,1134,20,5,2013-02-20T01:00:00Z
2013,4,7,832,824,8,935,944,-9,EV,4113,N16147,EWR,ORF,49,284,8,24,2013-04-07T12:00:00Z
2013,11,29,1155,1145,10,1259,1310,-11,EV,3807,N13958,EWR,ORF,50,284,11,45,2013-11-29T16:00:00Z
2013,1,9,1957,2000,-3,2232,2243,-11,DL,1147,N675DL,LGA,ATL,121,762,20,0,2013-01-10T01:00:00Z
2013,10,1,1456,1454,2,1701,1712,-11,UA,1107,N30401,EWR,DEN,214,1605,14,54,2013-10-01T18:00:00Z
2013,10,13,1425,1425,0,1646,1650,-4,MQ,3669,N517MQ,LGA,ATL,102,762,14,25,2013-10-13T18:00:00Z
2013,3,22,2242,2245,-3,2345,2354,-9,B6,608,N324JB,JFK,PWM,46,273,22,45,2013-03-23T02:00:00Z
2013,11,4,2027,2033,-6,2221,2206,15,FL,1159,N936AT,LGA,CAK,66,397,20,33,2013-11-05T01:00:00Z
2013,3,14,1747,1543,124,1952,1745,127,EV,4703,N11106,EWR,GRR,111,605,15,43,2013-03-14T19:00:00Z
2013,9,9,1920,1625,175,2104,1831,153,DL,2231,N344NW,LGA,DTW,77,502,16,25,2013-09-09T20:00:00Z
2013,8,14,1828,1825,3,2133,2144,-11,UA,1571,N37465,EWR,MIA,152,1085,18,25,2013-08-14T22:00:00Z
2013,11,6,1801,1757,4,2048,2103,-15,DL,2370,N340NB,LGA,PBI,139,1035,17,57,2013-11-06T22:00:00Z
2013,3,7,1938,1855,43,2113,2043,30,DL,1129,N326NB,LGA,PIT,56,335,18,55,2013-03-07T23:00:00Z
2013,7,21,1525,1530,-5,1857,1855,2,AA,85,N385AA,JFK,SFO,345,2586,15,30,2013-07-21T19:00:00Z
2013,9,29,914,915,-1,1106,1141,-35,EV,5109,N605QX,LGA,CHS,89,641,9,15,2013-09-29T13:00:00Z
2013,4,25,NA,2150,NA,NA,2255,NA,EV,4117,N11539,EWR,DCA,NA,199,21,50,2013-04-26T01:00:00Z
2013,11,20,1359,1355,4,1552,1525,27,WN,3,N939WN,LGA,MDW,116,725,13,55,2013-11-20T18:00:00Z
2013,10,7,904,910,-6,1220,1229,-9,DL,874,N348NB,LGA,MIA,151,1096,9,10,2013-10-07T13:00:00Z
2013,6,18,1400,1251,69,1552,1426,86,UA,530,N821UA,LGA,ORD,117,733,12,51,2013-06-18T16:00:00Z
2013,10,9,2214,2110,64,2343,2255,48,MQ,3603,N511MQ,LGA,DTW,69,502,21,10,2013-10-10T01:00:00Z
2013,1,6,813,810,3,1038,1044,-6,FL,346,N267AT,LGA,ATL,127,762,8,10,2013-01-06T13:00:00Z
2013,7,15,810,815,-5,921,930,-9,MQ,3370,N849MQ,JFK,DCA,41,213,8,15,2013-07-15T12:00:00Z
2013,11,11,949,1000,-11,1121,1136,-15,UA,673,N498UA,LGA,ORD,126,733,10,0,2013-11-11T15:00:00Z
2013,9,16,1456,1456,0,1637,1637,0,9E,3868,N8688C,JFK,ORF,58,290,14,56,2013-09-16T18:00:00Z
2013,8,11,1029,1029,0,1239,1239,0,US,625,N521UW,JFK,PHX,284,2153,10,29,2013-08-11T14:00:00Z
2013,11,3,1338,1345,-7,1504,1520,-16,MQ,3305,N507MQ,LGA,RDU,66,431,13,45,2013-11-03T18:00:00Z
2013,1,9,957,1000,-3,1200,1209,-9,US,1277,N745VJ,LGA,CLT,92,544,10,0,2013-01-09T15:00:00Z
2013,4,29,1449,1459,-10,1722,1720,2,EV,5276,N748EV,LGA,CHS,97,641,14,59,2013-04-29T18:00:00Z
2013,6,19,924,930,-6,1026,1044,-18,B6,56,N187JB,JFK,BTV,45,266,9,30,2013-06-19T13:00:00Z
2013,10,18,822,829,-7,1007,1029,-22,DL,1157,N330NW,EWR,MSP,144,1008,8,29,2013-10-18T12:00:00Z
2013,3,30,1729,1610,79,1915,1804,71,9E,3407,N921XJ,JFK,PIT,68,340,16,10,2013-03-30T20:00:00Z
2013,7,19,1556,1600,-4,1959,1938,21,DL,141,N723TW,JFK,SFO,365,2586,16,0,2013-07-19T20:00:00Z
2013,2,28,1130,1140,-10,1435,1445,-10,AA,1623,N3DEAA,EWR,MIA,155,1085,11,40,2013-02-28T16:00:00Z
2013,7,6,1245,1240,5,1528,1545,-17,UA,1684,N19141,EWR,MIA,147,1085,12,40,2013-07-06T16:00:00Z
2013,7,15,642,645,-3,746,752,-6,B6,318,N190JB,JFK,BOS,35,187,6,45,2013-07-15T10:00:00Z
2013,11,14,643,650,-7,855,919,-24,UA,343,N564UA,LGA,DEN,228,1620,6,50,2013-11-14T11:00:00Z
2013,12,2,1922,1920,2,2127,2202,-35,9E,2925,N924XJ,JFK,MSY,166,1182,19,20,2013-12-03T00:00:00Z
2013,7,6,1441,1453,-12,1752,1755,-3,B6,1171,N591JB,LGA,FLL,164,1076,14,53,2013-07-06T18:00:00Z
2013,6,2,NA,2000,NA,NA,2112,NA,EV,4117,N14977,EWR,ALB,NA,143,20,0,2013-06-03T00:00:00Z
2013,7,4,1855,1905,-10,1950,2045,-55,WN,542,N937WN,LGA,MKE,104,738,19,5,2013-07-04T23:00:00Z
2013,3,1,1554,1600,-6,1715,1712,3,US,2134,N947UW,LGA,BOS,42,184,16,0,2013-03-01T21:00:00Z
2013,7,17,514,515,-1,700,725,-25,UA,1258,N77518,EWR,DEN,201,1605,5,15,2013-07-17T09:00:00Z
2013,9,27,629,630,-1,728,742,-14,UA,1686,N16709,EWR,BOS,38,200,6,30,2013-09-27T10:00:00Z
2013,7,5,1313,1315,-2,1428,1426,2,EV,3838,N26545,EWR,DCA,44,199,13,15,2013-07-05T17:00:00Z
2013,9,10,1748,1659,49,2035,2006,29,UA,1078,N14242,EWR,SAT,197,1569,16,59,2013-09-10T20:00:00Z
2013,11,5,NA,1930,NA,NA,2125,NA,MQ,3349,N5PBMQ,LGA,MSP,NA,1020,19,30,2013-11-06T00:00:00Z
2013,11,1,555,600,-5,929,943,-14,B6,1403,N746JB,JFK,SJU,196,1598,6,0,2013-11-01T10:00:00Z
2013,12,4,650,655,-5,932,925,7,UA,830,N801UA,LGA,DEN,252,1620,6,55,2013-12-04T11:00:00Z
2013,7,16,1015,1017,-2,1107,1124,-17,B6,518,N247JB,JFK,BOS,33,187,10,17,2013-07-16T14:00:00Z
2013,4,30,1523,1523,0,1810,1819,-9,UA,1711,N77430,EWR,MCO,133,937,15,23,2013-04-30T19:00:00Z
2013,7,3,1811,1800,11,1932,1930,2,WN,625,N402WN,EWR,MDW,111,711,18,0,2013-07-03T22:00:00Z
2013,11,19,930,935,-5,1114,1115,-1,WN,876,N7724A,LGA,MDW,120,725,9,35,2013-11-19T14:00:00Z
2013,10,7,800,756,4,1021,951,30,US,1733,N190UW,LGA,CLT,105,544,7,56,2013-10-07T11:00:00Z
2013,9,14,2156,2159,-3,2240,2303,-23,EV,4396,N13903,EWR,ALB,29,143,21,59,2013-09-15T01:00:00Z
2013,9,25,817,820,-3,1102,1052,10,B6,677,N703JB,JFK,JAX,127,828,8,20,2013-09-25T12:00:00Z
2013,8,27,1734,1735,-1,2024,2055,-31,AA,613,N356AA,JFK,MIA,135,1089,17,35,2013-08-27T21:00:00Z
2013,12,29,858,900,-2,1145,1225,-40,AA,1,N335AA,JFK,LAX,326,2475,9,0,2013-12-29T14:00:00Z
2013,8,27,1557,1300,177,1835,1550,165,AA,745,N3ALAA,LGA,DFW,175,1389,13,0,2013-08-27T17:00:00Z
2013,3,3,2353,2358,-5,441,438,3,B6,707,N805JB,JFK,SJU,210,1598,23,58,2013-03-04T04:00:00Z
2013,12,9,1141,1140,1,1455,1455,0,AA,388,N3ANAA,LGA,MIA,153,1096,11,40,2013-12-09T16:00:00Z
2013,5,9,949,958,-9,1256,1309,-13,B6,375,N529JB,LGA,FLL,142,1076,9,58,2013-05-09T13:00:00Z
2013,7,20,809,810,-1,1117,1101,16,DL,1167,N347NB,JFK,TPA,133,1005,8,10,2013-07-20T12:00:00Z
2013,2,16,838,845,-7,1016,1006,10,EV,4409,N13992,EWR,RIC,57,277,8,45,2013-02-16T13:00:00Z
2013,7,10,641,645,-4,801,752,9,B6,318,N190JB,JFK,BOS,63,187,6,45,2013-07-10T10:00:00Z
2013,6,26,1342,1345,-3,1612,1635,-23,AA,753,N3AYAA,LGA,DFW,177,1389,13,45,2013-06-26T17:00:00Z
2013,5,12,1227,1228,-1,1352,1347,5,B6,66,N247JB,JFK,BUF,61,301,12,28,2013-05-12T16:00:00Z
2013,1,11,1619,1619,0,1737,1726,11,EV,4299,N13992,EWR,DCA,44,199,16,19,2013-01-11T21:00:00Z
2013,11,27,809,811,-2,1152,1106,46,B6,1783,N535JB,JFK,MCO,167,944,8,11,2013-11-27T13:00:00Z
2013,11,5,2023,2030,-7,56,139,-43,DL,347,N718TW,JFK,SJU,176,1598,20,30,2013-11-06T01:00:00Z
2013,11,22,1118,1115,3,1420,1425,-5,AA,1139,N3LBAA,LGA,DFW,215,1389,11,15,2013-11-22T16:00:00Z
2013,4,9,1027,1030,-3,1316,1405,-49,VX,187,N844VA,EWR,SFO,328,2565,10,30,2013-04-09T14:00:00Z
2013,12,24,1649,1650,-1,1917,1930,-13,DL,792,N339NB,LGA,MSY,179,1183,16,50,2013-12-24T21:00:00Z
2013,12,26,1459,1458,1,1607,1607,0,UA,1146,N37277,EWR,BOS,47,200,14,58,2013-12-26T19:00:00Z
2013,4,19,2248,1715,333,145,2000,345,WN,717,N274WN,EWR,HOU,217,1411,17,15,2013-04-19T21:00:00Z
2013,10,13,1727,1729,-2,1844,1900,-16,EV,4195,N17185,EWR,BNA,102,748,17,29,2013-10-13T21:00:00Z
2013,10,3,754,755,-1,907,910,-3,WN,909,N730SW,EWR,MDW,105,711,7,55,2013-10-03T11:00:00Z
2013,11,11,1309,1300,9,1412,1410,2,US,2148,N949UW,LGA,BOS,42,184,13,0,2013-11-11T18:00:00Z
2013,6,24,754,800,-6,1012,1016,-4,DL,2457,N349NB,LGA,MSY,156,1183,8,0,2013-06-24T12:00:00Z
2013,10,7,1246,1250,-4,1351,1400,-9,AA,178,N3AFAA,JFK,BOS,39,187,12,50,2013-10-07T16:00:00Z
2013,8,25,857,905,-8,1158,1225,-27,DL,874,N336NB,LGA,MIA,142,1096,9,5,2013-08-25T13:00:00Z
2013,11,13,1927,1930,-3,2123,2138,-15,EV,4361,N16918,EWR,TYS,88,631,19,30,2013-11-14T00:00:00Z
2013,12,25,1035,1030,5,1308,1310,-2,DL,420,N3761R,JFK,LAS,311,2248,10,30,2013-12-25T15:00:00Z
2013,7,3,2209,2009,120,12,2235,97,EV,4333,N16178,EWR,TUL,168,1215,20,9,2013-07-04T00:00:00Z
2013,1,17,824,828,-4,1113,1105,8,B6,611,N183JB,JFK,JAX,128,828,8,28,2013-01-17T13:00:00Z
2013,9,4,753,759,-6,927,937,-10,B6,885,N274JB,JFK,RDU,63,427,7,59,2013-09-04T11:00:00Z
2013,12,7,612,615,-3,814,817,-3,US,1899,N558UW,JFK,CLT,98,541,6,15,2013-12-07T11:00:00Z
2013,1,19,1552,1543,9,1752,1747,5,EV,4667,N17169,EWR,MSP,161,1008,15,43,2013-01-19T20:00:00Z
2013,3,3,1452,1456,-4,1648,1712,-24,EV,4181,N14148,EWR,MCI,159,1092,14,56,2013-03-03T19:00:00Z
2013,2,14,2031,2029,2,2344,2345,-1,B6,1069,N307JB,JFK,AUS,229,1521,20,29,2013-02-15T01:00:00Z
2013,5,18,1844,1829,15,2027,2036,-9,DL,2019,N906DL,LGA,MSP,146,1020,18,29,2013-05-18T22:00:00Z
2013,7,30,1457,1459,-2,1615,1620,-5,UA,236,N843UA,EWR,BOS,49,200,14,59,2013-07-30T18:00:00Z
2013,9,10,1156,1200,-4,1337,1354,-17,US,1978,N154UW,JFK,CLT,76,541,12,0,2013-09-10T16:00:00Z
2013,6,21,1859,1855,4,2151,2215,-24,VX,29,N629VA,JFK,SFO,331,2586,18,55,2013-06-21T22:00:00Z
2013,6,16,1739,1729,10,1913,1855,18,EV,4195,N13132,EWR,BNA,110,748,17,29,2013-06-16T21:00:00Z
2013,9,22,2001,2000,1,2225,2250,-25,UA,1022,N77261,EWR,IAH,178,1400,20,0,2013-09-23T00:00:00Z
2013,12,5,1612,1603,9,1757,1736,21,UA,1564,N76515,EWR,ORD,121,719,16,3,2013-12-05T21:00:00Z
2013,3,6,NA,1730,NA,NA,2003,NA,FL,623,N933AT,LGA,ATL,NA,762,17,30,2013-03-06T22:00:00Z
2013,2,25,600,610,-10,922,918,4,B6,135,N564JB,JFK,RSW,181,1074,6,10,2013-02-25T11:00:00Z
2013,6,6,607,615,-8,750,818,-28,EV,4901,N740EV,EWR,MSP,146,1008,6,15,2013-06-06T10:00:00Z
2013,7,28,209,2100,309,435,2336,299,B6,499,N516JB,LGA,MCO,127,950,21,0,2013-07-29T01:00:00Z
2013,9,25,743,747,-4,1125,1139,-14,UA,1216,N37434,EWR,SJU,195,1608,7,47,2013-09-25T11:00:00Z
2013,7,3,1115,1115,0,1239,1255,-16,AA,327,N4UBAA,LGA,ORD,105,733,11,15,2013-07-03T15:00:00Z
2013,6,13,1600,1530,30,1929,1840,49,DL,1935,N356NW,LGA,TPA,141,1010,15,30,2013-06-13T19:00:00Z
2013,8,3,1425,1421,4,1526,1532,-6,EV,5823,N15555,EWR,MHT,36,209,14,21,2013-08-03T18:00:00Z
2013,5,10,1323,1320,3,1557,1524,33,EV,5148,N753EV,LGA,CVG,116,585,13,20,2013-05-10T17:00:00Z
2013,12,2,1741,1700,41,2013,2007,6,UA,1714,N27205,LGA,IAH,194,1416,17,0,2013-12-02T22:00:00Z
2013,9,25,1503,1510,-7,1724,1735,-11,MQ,3202,N636MQ,JFK,IND,99,665,15,10,2013-09-25T19:00:00Z
2013,6,24,604,600,4,706,715,-9,MQ,3267,N543MQ,EWR,ORD,102,719,6,0,2013-06-24T10:00:00Z
2013,11,17,848,850,-2,1128,1132,-4,UA,1643,N21108,EWR,DEN,229,1605,8,50,2013-11-17T13:00:00Z
2013,9,21,2133,2140,-7,2242,2255,-13,MQ,3621,N848MQ,JFK,DCA,48,213,21,40,2013-09-22T01:00:00Z
